GCRQ,XZQHMC,HC_CS,JDC_CS,KC_DL,KC_CS,JDC_DL,HC_DL
2023/5/7,浙江省,57.8,62.1,11251,66.2,22658,10501
2023/5/8,浙江省,57.2,61.3,11597,65.5,23631,11035
2023/5/9,浙江省,57.5,61.4,11402,65.6,24304,11922
2023/5/10,浙江省,57.7,61.4,11226,65.6,24163,11969
2023/5/11,浙江省,57.8,61.4,11034,65.5,23964,12014
2023/5/12,浙江省,57.9,62,12085,66.1,25104,12064
2023/5/13,浙江省,58,62.2,12045,66.4,24653,11609
2023/5/14,浙江省,57.9,62.4,12444,66.4,24050,10606
2023/5/15,浙江省,57.8,61.9,11520,66.1,23767,11253
2023/5/16,浙江省,57.5,61.3,11088,65.5,24110,12075
2023/5/17,浙江省,58.2,60.6,10414,64.1,22682,11435
2023/5/18,浙江省,58.3,61.8,11057,65.9,23736,11699
2023/5/19,浙江省,58.1,62.2,12159,66.5,25591,12379
2023/5/20,浙江省,57.8,62.1,11962,66.3,24245,11234
2023/5/21,浙江省,58.1,62.5,11821,66.6,22917,10170
2023/5/22,浙江省,58.2,61.7,10987,65.5,22395,10546
2023/5/23,浙江省,58.2,61.7,11097,65.9,23740,11644
2023/5/24,浙江省,58.2,61.5,10955,65.4,23684,11802
2023/5/25,浙江省,58.2,61.6,10999,65.8,24055,12043
2023/5/26,浙江省,58.1,62,12099,66.2,25380,12267
2023/5/27,浙江省,58.1,62.2,11927,66.4,24366,11424
2023/5/28,浙江省,58,62.7,11955,67,23180,10206
2023/5/29,浙江省,58,61.8,11169,66.1,23117,10948
2023/5/30,浙江省,58.2,61.6,11038,65.8,23787,11728
2023/5/31,浙江省,57.9,61.6,11355,65.8,24173,11779
2023/6/1,浙江省,57.8,61.3,11474,65.3,24111,11619
2023/6/2,浙江省,58,62,11971,66.3,24900,11879
2023/6/3,浙江省,57.9,61.9,11722,66.1,24299,11535
2023/6/4,浙江省,58.1,62.4,11868,66.6,23391,10501
2023/6/5,浙江省,58,61.6,9877,65.7,20193,9140
2023/6/6,浙江省,58.2,61.6,11048,65.7,23301,11261
2023/6/7,浙江省,58.2,61.4,10984,65.4,23348,11370
2023/6/8,浙江省,58.3,61.2,10733,65.2,23235,11475
2023/6/9,浙江省,58,61.8,12203,66.1,25173,11865
2023/6/10,浙江省,57.8,62,11789,66.3,23821,10934
2023/6/11,浙江省,57.5,62.3,12109,66.7,23658,10445
2023/6/12,浙江省,57.5,61.4,11515,65.8,23789,11194
2023/6/13,浙江省,57.4,61,11379,65.2,24327,11905
2023/6/14,浙江省,57.7,61.3,11475,65.6,24648,12113
2023/6/15,浙江省,57.9,61.4,11621,65.7,24787,12077
2023/6/16,浙江省,57.8,61.4,12508,65.5,25910,12357
2023/6/17,浙江省,58.3,62.2,12127,66.4,24566,11438
2023/6/18,浙江省,58,62.4,12004,66.5,23236,10215
2023/6/19,浙江省,57.9,61.9,11866,66.2,24047,11119
2023/6/20,浙江省,58.3,61.8,11652,66,24761,12047
2023/6/21,浙江省,57.8,62.5,15029,66.6,28329,12226
2023/6/22,浙江省,58.9,63.7,15747,67.1,25622,8837
2023/6/23,浙江省,58.5,62.5,12609,66.1,22717,9282
2023/6/24,浙江省,58.6,62.7,12552,66.5,23338,9921
2023/6/25,浙江省,58,62.3,11836,66.7,23074,10224
2023/6/26,浙江省,58.2,61.8,11447,66,23773,11314
2023/6/27,浙江省,58,61.6,11738,65.8,24674,11900
2023/6/28,浙江省,57.9,61.8,12054,66.3,25354,12202
2023/6/29,浙江省,57.9,62,12112,66.6,25616,12431
2023/6/30,浙江省,57.6,61.9,12851,66.3,25750,11830
2023/7/1,浙江省,58.2,63,13428,67.3,25502,10992
2023/7/2,浙江省,58.1,63.4,13147,67.8,24471,10287
2023/7/3,浙江省,57.9,62.5,12639,67,24649,10942
2023/7/4,浙江省,57.8,62.1,12134,66.5,24831,11648
2023/7/5,浙江省,58.1,62,10484,66.3,21624,9926
2023/7/6,浙江省,58.1,62.1,12046,66.6,25166,12050
2023/7/7,浙江省,57.9,62.6,12969,67.2,26258,12177
2023/7/8,浙江省,57.9,62.7,13079,67.1,25614,11463
2023/7/9,浙江省,58.1,63.3,13275,67.6,24755,10452
2023/7/10,浙江省,57.8,62.3,12305,66.7,24339,10952
2023/7/11,浙江省,57.9,62,11943,66.4,24827,11807
2023/7/12,浙江省,57.9,61.9,11929,66.3,25173,12187
2023/7/13,浙江省,57.9,61.9,11806,66.3,25168,12295
2023/7/14,浙江省,57.9,62.3,12481,66.8,25560,11991
2023/7/15,浙江省,58,62.7,13135,67.1,25778,11459
2023/7/16,浙江省,57.9,62.8,13556,67,25291,10642
2023/7/17,浙江省,58,62,12279,66.3,24699,11305
2023/7/18,浙江省,57.9,61.6,11787,66,24552,11690
2023/7/19,浙江省,57.9,61.5,11929,65.8,25183,12157
2023/7/20,浙江省,57.8,61.3,11265,65.5,24108,11752
2023/7/21,浙江省,57.8,61.9,12520,66.3,25734,12162
2023/7/22,浙江省,57.9,62,12726,66.3,25376,11593
2023/7/23,浙江省,58,63,13264,67.2,24674,10353
2023/7/24,浙江省,57.9,62,12107,66.4,24325,11140
2023/7/25,浙江省,57.6,61.4,11851,65.8,24797,11849
2023/7/26,浙江省,57.7,61.5,11835,65.9,25136,12233
2023/7/27,浙江省,57.7,61.2,11156,65.3,23999,11924
2023/7/28,浙江省,57.7,61,11083,64.9,23157,11206
2023/7/29,浙江省,58.1,62,11444,66.1,22396,10023
2023/7/30,浙江省,57.8,62.5,12427,66.8,23090,9632
2023/7/31,浙江省,57.6,61.6,12105,65.9,23777,10588
2023/8/1,浙江省,57.6,61.1,11894,65.3,23899,10948
2023/8/2,浙江省,57.6,61.5,11480,66,23639,11074
2023/8/3,浙江省,57.7,61.6,11362,66.1,23946,11538
2023/8/4,浙江省,57.4,62.3,12404,67,24713,11221
2023/8/5,浙江省,57.3,62.5,11425,67,22165,9528
2023/8/6,浙江省,57.4,63.1,13541,67.5,24954,10307
2023/8/7,浙江省,57.4,61.9,11766,66.4,23646,10717
2023/8/8,浙江省,57.6,61.8,12160,66.3,25002,11717
2023/8/9,浙江省,57.7,62,12264,66.6,25506,12136
2023/8/10,浙江省,57.6,62,12121,66.7,25223,11989
2023/8/11,浙江省,57.6,62.6,13002,67.3,26188,12034
2023/8/12,浙江省,57.4,62.6,13462,67.2,26152,11552
2023/8/13,浙江省,57.3,63,14011,67.4,25625,10532
2023/8/14,浙江省,57.5,62.2,12499,66.7,24493,10923
2023/8/15,浙江省,57.3,61.7,12076,66.1,24457,11315
2023/8/16,浙江省,57.4,61.9,12106,66.4,24624,11404
2023/8/17,浙江省,57.2,61.6,11940,66.1,24585,11595
2023/8/18,浙江省,57.3,62.4,12901,66.9,25701,11677
2023/8/19,浙江省,57.2,62.4,13163,66.9,25134,10876
2023/8/20,浙江省,57,63,13444,67.4,24333,9766
2023/8/21,浙江省,57.2,62.2,12336,66.9,24356,10922
2023/8/22,浙江省,57.2,61.3,11598,65.5,23672,11044
2023/8/23,浙江省,57.4,61.9,11791,66.4,24107,11246
2023/8/24,浙江省,57.2,61.7,11855,66.4,24569,11622
2023/8/25,浙江省,57.3,62.3,12986,66.9,25997,11889
2023/8/26,浙江省,57.2,62.3,13320,66.9,25955,11500
2023/8/27,浙江省,57.2,63.2,13560,67.7,25045,10360
2023/8/28,浙江省,57.2,61.9,12140,66.4,24218,10985
2023/8/29,浙江省,57.5,61.1,11439,65.2,23658,11239
2023/8/30,浙江省,57.6,60.8,10924,64.7,22903,10998
2023/8/31,浙江省,57.7,61.6,11699,65.9,23938,11153
2023/9/1,浙江省,57.5,61.7,12031,66.1,24337,11203
2023/9/2,浙江省,57.3,61.9,11447,66.5,23273,10779
2023/9/3,浙江省,57.5,62.1,11436,66.4,22294,9846
2023/9/4,浙江省,57,61,10987,65.4,22719,10664
2023/9/5,浙江省,57.2,60.7,9122,65,19638,9301
2023/9/6,浙江省,57.3,60.8,10674,65.1,23196,11423
2023/9/7,浙江省,57.3,60.9,10950,65.3,24070,11981
2023/9/8,浙江省,57.3,61.3,12072,65.7,25393,12174
2023/9/9,浙江省,57.4,61.7,11970,66.1,24632,11546
2023/9/10,浙江省,57.4,62.1,12116,66.5,23778,10558
2023/9/11,浙江省,57.2,61.1,11206,65.5,23447,11072
2023/9/12,浙江省,57.2,60.7,10848,65.1,23815,11855
2023/9/13,浙江省,57.3,60.5,11049,64.7,24299,12172
2023/9/14,浙江省,57.7,60.3,10840,64,24306,12470
2023/9/15,浙江省,57.7,61,11785,64.9,24656,11783
2023/9/16,浙江省,57.8,61.4,12188,65.4,24600,11318
2023/9/17,浙江省,57.8,62.2,12107,66.6,23722,10418
2023/9/18,浙江省,57.5,60.9,11017,65.5,23247,10995
2023/9/19,浙江省,57.6,60.7,10745,65,23412,11503
2023/9/20,浙江省,57.5,60.4,10486,64.6,23269,11612
2023/9/21,浙江省,57.5,60.3,10553,64.3,23350,11761
2023/9/22,浙江省,57.7,60.6,11322,64.4,23853,11473
2023/9/23,浙江省,57.9,60.8,10876,64.7,22643,10723
2023/9/24,浙江省,58.1,61.6,11130,65.7,22492,10272
2023/9/25,浙江省,57.5,60.7,10940,64.9,23521,11453
2023/9/26,浙江省,57.7,60.8,11078,65,24370,12166
2023/9/27,浙江省,57.8,61.5,12108,65.8,25781,12522
2023/9/28,浙江省,56.7,61.7,16983,65.6,29897,11654
2023/9/29,浙江省,57.5,64,19595,67.3,28784,7963
2023/9/30,浙江省,57.7,65.2,16850,68.9,24785,6854
2023/10/1,浙江省,57.7,65.5,18105,68.8,24981,5783
2023/10/2,浙江省,57.3,65.6,17590,69.3,25135,6416
2023/10/3,浙江省,57,65.4,17218,69.5,25734,7408
2023/10/4,浙江省,56.7,65,16609,69.3,25944,8253
2023/10/5,浙江省,56.7,64.8,13960,69.2,22950,7836
2023/10/6,浙江省,56.8,64.5,14619,69,24727,9114
2023/10/7,浙江省,56.9,60.2,10595,63.9,20949,9411
2023/10/8,浙江省,57.4,61,10544,65,21499,9910
2023/10/9,浙江省,57.3,60.4,10504,64.5,22070,10503
2023/10/10,浙江省,57.7,61,10699,65.2,23051,11234
2023/10/11,浙江省,57.5,60.6,10721,64.7,23384,11612
2023/10/12,浙江省,57.6,60.7,10800,64.7,23592,11728
2023/10/13,浙江省,57.4,60.9,11341,64.9,24103,11732
2023/10/14,浙江省,57.6,61.5,11447,65.6,24017,11503
2023/10/15,浙江省,57.5,61.6,11377,65.7,22507,10080
2023/10/16,浙江省,57.2,60.8,11038,65,22923,10831
2023/10/17,浙江省,57.3,60.7,10728,64.9,23232,11451
2023/10/18,浙江省,57.4,60.7,10670,64.9,23557,11830
2023/10/19,浙江省,57.5,60.6,10584,64.6,23570,11951
2023/10/20,浙江省,57.3,60.8,11277,64.7,23587,11341
2023/10/21,浙江省,57.6,61.4,11652,65.5,23770,11107
2023/10/22,浙江省,57.6,61.9,11938,65.9,23213,10255
2023/10/23,浙江省,57.5,61.2,11035,65.3,22921,10854
2023/10/24,浙江省,57.7,61.1,10610,65.3,23182,11566
2023/10/25,浙江省,57.7,60.9,10746,65.1,23564,11807
2023/10/26,浙江省,57.5,60.8,10649,64.8,23389,11763
2023/10/27,浙江省,57.5,61.3,11952,65.4,24971,11972
2023/10/28,浙江省,57.3,61.4,11649,65.5,23720,11070
2023/10/29,浙江省,57.3,61.7,11860,65.8,22958,10091
2023/10/30,浙江省,57.3,61.1,11039,65.3,22844,10798
2023/10/31,浙江省,57.6,61,10794,65.2,23121,11328
2023/11/1,浙江省,57.5,60.8,11043,64.8,23592,11526
2023/11/2,浙江省,57.8,61.1,10940,65.3,24027,12096
2023/11/3,浙江省,57.7,61.6,11889,65.9,24966,12051
2023/11/4,浙江省,57.2,61.4,11883,65.5,24176,11266
2023/11/5,浙江省,57.2,61.9,10906,66.1,20985,8936
2023/11/6,浙江省,56.9,60.8,10614,65,21862,10177
2023/11/7,浙江省,57.4,60.9,10723,65.1,23148,11381
2023/11/8,浙江省,57.4,60.6,10763,64.6,23344,11641
2023/11/9,浙江省,57.1,59.8,10436,63.6,23056,11705
2023/11/10,浙江省,57,60.4,11069,64,22537,10604
2023/11/11,浙江省,57.2,60.4,10807,64,22017,10360
2023/11/12,浙江省,57.4,61.5,11312,65.3,21800,9610
2023/11/13,浙江省,57,60.6,10991,64.5,22467,10533
2023/11/14,浙江省,57.2,60.6,10945,64.5,23370,11478
2023/11/15,浙江省,57.2,60.5,11000,64.6,23709,11730
2023/11/16,浙江省,56.9,60.2,10719,64.1,23027,11421
2023/11/17,浙江省,57,61.1,12166,65.1,24850,11692
2023/11/18,浙江省,57.1,61.3,12411,65.3,24651,11271
2023/11/19,浙江省,57.1,61.9,12506,65.9,23858,10384
2023/11/20,浙江省,56.9,61,11300,65.1,23343,11025
2023/11/21,浙江省,57.2,60.8,11028,64.9,23894,11882
2023/11/22,浙江省,57.2,60.7,11160,64.8,24613,12469
2023/11/23,浙江省,57.3,60.7,11136,64.8,24510,12396
2023/11/24,浙江省,57,60.9,12006,64.9,25282,12317
2023/11/25,浙江省,57.1,61.1,12021,65.1,24847,11881
2023/11/26,浙江省,57.2,61.5,12461,65.5,24304,10882
2023/11/27,浙江省,57.2,60.9,11396,64.9,23879,11525
2023/11/28,浙江省,57.2,60.6,11257,64.7,24397,12187
2023/11/29,浙江省,57.3,60.6,11154,64.6,24409,12326
2023/11/30,浙江省,56.8,60.3,11099,64.2,24252,12291
2023/12/1,浙江省,56.5,60.5,12375,64.3,25126,11859
2023/12/2,浙江省,56.6,60.6,12425,64.4,24630,11301
2023/12/3,浙江省,56.6,61.2,12130,65,23269,10270
2023/12/4,浙江省,56.4,59.9,10641,63.7,21987,10526
2023/12/5,浙江省,56.9,60.3,9393,64.3,20349,9837
2023/12/6,浙江省,56.9,60.3,10638,64.4,23393,11789
2023/12/7,浙江省,56.8,60.2,10699,64.3,23756,12144
2023/12/8,浙江省,56.9,60.8,11813,64.8,24969,12198
2023/12/9,浙江省,56.8,60.9,11671,64.8,24033,11460
2023/12/10,浙江省,56.7,61.4,11696,65.4,22962,10354
2023/12/11,浙江省,56.8,60.1,10676,63.8,22557,10968
2023/12/12,浙江省,56.7,60.1,10523,64,23028,11647
2023/12/13,浙江省,56.7,60.3,10590,64.4,23495,11983
2023/12/14,浙江省,57.2,60.7,10802,64.8,24106,12286
2023/12/15,浙江省,56.3,59.6,11220,63.2,23851,11698
2023/12/16,浙江省,56.5,60.4,10592,64.1,21857,10490
2023/12/17,浙江省,56.5,60.9,10711,64.7,21166,9675
2023/12/18,浙江省,56,58.7,10003,62.1,20949,10144
2023/12/19,浙江省,56.2,59.2,9827,62.5,21009,10403
2023/12/20,浙江省,56.5,59.9,10237,63.5,21980,10862
2023/12/21,浙江省,56.2,59.6,10382,63.1,22278,11075
2023/12/22,浙江省,56.3,59.8,11332,63.2,23164,10997
2023/12/23,浙江省,56.7,60.4,10878,63.9,22448,10771
2023/12/24,浙江省,56.6,60.7,11227,64.2,22040,10017
2023/12/25,浙江省,56.4,60.2,10777,63.8,22341,10731
2023/12/26,浙江省,56.7,60.1,10498,63.7,23148,11819
2023/12/27,浙江省,57,60.3,10750,64,23984,12357
2023/12/28,浙江省,57.1,60.5,10925,64.3,24047,12235
2023/12/29,浙江省,56.8,61,12279,64.9,25584,12380
2023/12/30,浙江省,56.5,61.4,12468,65.4,24771,11355
2023/12/31,浙江省,56.6,61.7,12937,65.4,23479,9641
2024/1/1,浙江省,56.9,62.8,14659,66,23650,8135
2024/1/2,浙江省,55.9,60.3,11292,64.2,22065,9911
2024/1/3,浙江省,56.1,59.8,10645,63.6,22986,11462
2024/1/4,浙江省,56.1,59.7,10543,63.5,23343,11904
2024/1/5,浙江省,56.2,60,9889,63.8,21188,10171
2024/1/6,浙江省,56.4,60.4,10734,64.3,23255,11619
2024/1/7,浙江省,56.2,60.6,10869,64.4,22342,10616
2024/1/8,浙江省,56,59.7,10668,63.3,22483,10967
2024/1/9,浙江省,56.1,59.7,10524,63.6,23240,11781
2024/1/10,浙江省,55.7,59.4,10527,63.3,23267,11879
2024/1/11,浙江省,56.1,59.8,10500,63.6,23544,12183
2024/1/12,浙江省,56.2,60.1,11363,64,24311,12081
2024/1/13,浙江省,56.3,60.3,11064,64.3,23611,11680
2024/1/14,浙江省,56.4,60.7,11107,64.6,22763,10793
2024/1/15,浙江省,56.1,60,11072,63.8,23116,11181
2024/1/16,浙江省,56.3,60.1,10952,64,23806,12002
2024/1/17,浙江省,56.6,60.2,10897,64.1,24208,12423
2024/1/18,浙江省,56.7,60.1,10862,63.9,24115,12381
2024/1/19,浙江省,56.7,60.1,11530,63.7,24336,11953
2024/1/20,浙江省,56.7,60.3,10970,63.9,22882,11103
2024/1/21,浙江省,56.4,60.8,11565,64.5,22523,10141
2024/1/22,浙江省,56,58.9,10341,62.2,23238,12185
2024/1/23,浙江省,55,58.3,9823,61.7,20560,10021
2024/1/24,浙江省,56.2,59.9,11221,63.5,23261,11273
2024/1/25,浙江省,56.4,60.5,11869,64.2,24121,11446
2024/1/26,浙江省,56.2,60.9,13453,64.6,25759,11462
2024/1/27,浙江省,56.7,61.7,12969,65.5,24811,11031
2024/1/28,浙江省,57,62.4,13462,66.2,24335,10053
2024/1/29,浙江省,57.1,61.7,13137,65.3,23944,10010
2024/1/30,浙江省,57.6,62.4,13983,66,24447,9609
2024/1/31,浙江省,57.5,62.5,15188,65.9,25105,9013
2024/2/1,浙江省,57.7,61.8,13761,64.8,22815,8193
2024/2/2,浙江省,58.5,63.2,13275,66.2,21113,7056
2024/2/3,浙江省,58.9,63.5,12881,66.5,19693,6088
2024/2/4,浙江省,59.6,63.5,11712,66.5,17635,5267
2024/2/5,浙江省,58.8,64.3,11414,67.4,15919,3631
2024/2/6,浙江省,60.3,63.1,11872,65.6,16963,4471
2024/2/7,浙江省,59.5,64.2,12329,66.8,16013,3081
2024/2/8,浙江省,59.3,64.4,12428,66.9,15381,2312
2024/2/9,浙江省,60.4,64.6,10002,67,12164,1618
2024/2/10,浙江省,60.6,65.9,11171,68,13133,1489
2024/2/11,浙江省,60.7,66.4,13446,68.5,15691,1675
2024/2/12,浙江省,60.6,66.6,14516,68.8,16973,1879
2024/2/13,浙江省,60.3,66.9,14958,69.1,17497,1943
2024/2/14,浙江省,60.4,67.2,16040,69.6,18822,2116
2024/2/15,浙江省,61.2,66.2,14915,68.5,18068,2577
2024/2/16,浙江省,60.2,66.8,16320,69.1,19377,2437
2024/2/17,浙江省,59.4,66.3,17322,68.7,21020,2950
2024/2/18,浙江省,59.1,64.6,15317,67.3,19914,3793
2024/2/19,浙江省,59.1,65.1,14154,68.2,19761,4780
2024/2/20,浙江省,58.8,64.4,12719,67.7,19059,5542
2024/2/21,浙江省,58.8,62.5,11663,65.6,18856,6469
2024/2/22,浙江省,59,61.9,10420,64.9,17753,6715
2024/2/23,浙江省,58,62.1,11370,65.2,18527,6495
2024/2/24,浙江省,58,61.9,11059,65,17893,6158
2024/2/25,浙江省,57.3,63.1,13289,66.4,20045,6002
2024/2/26,浙江省,57.3,62.2,12357,65.7,20108,7028
2024/2/27,浙江省,57,61.8,12409,65.5,21116,7889
2024/2/28,浙江省,57.5,60.8,11386,64,20558,8458
2024/2/29,浙江省,57.3,60.9,11229,64.2,20408,8498
2024/3/1,浙江省,56.5,60.8,12158,64.4,21646,8653
2024/3/2,浙江省,56.6,61,11919,64.8,21540,8745
2024/3/3,浙江省,56.6,61.1,11934,64.9,21277,8423
2024/3/4,浙江省,56.2,60.1,11095,63.9,20817,8881
2024/3/5,浙江省,57,59.5,9160,62.9,18194,8067
2024/3/6,浙江省,56.8,60.2,10440,63.9,20716,9425
2024/3/7,浙江省,56.6,60.1,10944,64,21969,10055
2024/3/8,浙江省,56.3,59.9,11907,63.6,23086,10183
2024/3/9,浙江省,56.4,60.4,11593,64.2,22465,9907
2024/3/10,浙江省,56.4,60.4,11702,64.2,21843,9177
2024/3/11,浙江省,56.6,60.1,10846,63.7,21294,9575
2024/3/12,浙江省,56,59.7,10911,63.7,22372,10464
2024/3/13,浙江省,56.2,59.6,10761,63.5,22378,10644
2024/3/14,浙江省,56.2,59.6,10789,63.4,22637,10939
2024/3/15,浙江省,56.2,59.8,11392,63.7,23027,10714
2024/3/16,浙江省,56.3,60.2,11457,64.1,22790,10386
2024/3/17,浙江省,56.3,60.2,10826,63.9,20901,9217
2024/3/18,浙江省,56,59.2,10473,62.9,20993,9654
2024/3/19,浙江省,56.4,59.7,10840,63.7,22691,10832
2024/3/20,浙江省,56.1,59.5,10860,63.5,22860,10918
2024/3/21,浙江省,56.1,59.5,11094,63.5,23463,11316
2024/3/22,浙江省,56.2,59.9,11915,63.9,24574,11569
2024/3/23,浙江省,56,59.8,11749,63.9,23785,10948
2024/3/24,浙江省,56.1,60.3,11913,64.4,22815,9812
2024/3/25,浙江省,55.7,59.1,10984,63.1,22513,10471
2024/3/26,浙江省,55.8,59.2,10940,63.3,22955,10964
2024/3/27,浙江省,56,59.4,11056,63.5,23783,11650
2024/3/28,浙江省,56.4,59.5,10656,63.3,22640,11013
2024/3/29,浙江省,56,59.7,12315,63.9,25263,11801
2024/3/30,浙江省,55.9,59.7,12464,63.6,24704,11111
2024/3/31,浙江省,56.2,60.2,12208,63.9,23163,9960
2024/4/1,浙江省,56,59.6,11902,63.7,23851,10821
2024/4/2,浙江省,56.3,59.5,11933,63.5,24297,11284
2024/4/3,浙江省,55.8,60.4,15229,64.2,27439,11074
2024/4/4,浙江省,56.9,62.1,15773,65.3,25182,8494
2024/4/5,浙江省,56.2,62,13844,65.7,22783,7859
2024/4/6,浙江省,55.8,61.9,14954,65.9,25400,9465
2024/4/7,浙江省,55.9,59.5,10891,63.5,21607,9662
2024/4/8,浙江省,56,59.1,10514,62.8,21849,10351
2024/4/9,浙江省,55.9,59.2,11183,63.2,23508,11173
2024/4/10,浙江省,55.8,59.1,11371,63.2,24258,11753
2024/4/11,浙江省,55.9,58.9,11008,62.9,23863,11750
2024/4/12,浙江省,55.9,59.5,11669,63.5,24066,11324
2024/4/13,浙江省,56.1,59.8,11821,63.8,24152,11233
2024/4/14,浙江省,56.3,60,11385,63.8,22194,9855
2024/4/15,浙江省,55.8,59.4,11489,63.5,23198,10530
2024/4/16,浙江省,55.9,58.9,11137,62.8,23752,11565
2024/4/17,浙江省,56.2,58.7,10809,62.3,23155,11380
2024/4/18,浙江省,56,59.2,11615,63.2,24366,11611
2024/4/19,浙江省,55.9,59.3,11971,63.1,24531,11473
2024/4/20,浙江省,56,59.4,11863,63.3,23763,10771
2024/4/21,浙江省,56.1,59.6,11669,63.3,22710,10025
2024/4/22,浙江省,56,59.2,10847,63.1,22058,10213
2024/4/23,浙江省,56.2,59.2,10702,63.1,22757,11045
2024/4/24,浙江省,56,59.3,11264,63.5,24209,11810
2024/4/25,浙江省,56,59.1,10858,63,23592,11681
2024/4/26,浙江省,56.1,59.6,11504,63.6,24374,11783
2024/4/27,浙江省,56.1,59.8,11274,63.9,23991,11615
2024/4/28,浙江省,56.1,59.6,11188,63.7,23352,11101
2024/4/29,浙江省,56.3,59.9,11705,64.2,24528,11683
2024/4/30,浙江省,56,59.7,15305,63.1,27647,11286
2024/5/1,浙江省,56.1,62.5,20842,65.5,29781,7738
2024/5/2,浙江省,56.2,62.7,18945,66.1,27753,7623
2024/5/3,浙江省,55.6,62.6,17570,66.4,27146,8410
2024/5/4,浙江省,56.2,62.3,14900,66.2,24651,8832
2024/5/5,浙江省,56.2,63.2,8434,67.6,14413,5044
2024/5/6,浙江省,56,59.8,9883,64,19680,8666
2024/5/7,浙江省,56.2,59.4,11094,63.6,23406,11169
2024/5/8,浙江省,56.3,59.4,11286,63.5,24221,11760
2024/5/9,浙江省,56.2,59.3,11166,63.3,24011,11731
2024/5/10,浙江省,56.2,59.3,10726,63.3,22882,10998
2024/5/11,浙江省,56.5,59.1,11257,62.6,23349,11070
2024/5/12,浙江省,56.6,59.8,10937,63.3,21695,9822
2024/5/13,浙江省,56.3,59.6,11330,63.5,23000,10540
2024/5/14,浙江省,56.5,59.6,10733,63.6,22933,11083
2024/5/15,浙江省,56.6,59.6,11188,63.6,23750,11454
2024/5/16,浙江省,56.6,59.6,11222,63.5,23828,11505
2024/5/17,浙江省,56.6,60.1,12255,64.1,25054,11668
2024/5/18,浙江省,56.7,60.3,12391,64.2,24797,11271
2024/5/19,浙江省,56.5,60.5,12570,64.4,23860,10161
2024/5/20,浙江省,56.3,59.7,11271,63.5,22582,10189
2024/5/21,浙江省,56.3,59.2,11008,63,23275,11231
2024/5/22,浙江省,56.6,59.6,11000,63.5,23443,11357
2024/5/23,浙江省,56.6,59.7,11043,63.7,23708,11558
2024/5/24,浙江省,56.4,60.2,12019,64.4,24773,11603
2024/5/25,浙江省,56.4,60.1,12037,64.2,24415,11234
2024/5/26,浙江省,56.4,60.6,11908,64.8,23011,9979
2024/5/27,浙江省,56.1,58.9,10865,62.5,22212,10333
2024/5/28,浙江省,56,59.5,10948,63.6,22821,10720
2024/5/29,浙江省,55.9,59.5,11034,63.7,23287,11094
2024/5/30,浙江省,56,59.3,10986,63.4,23430,11295
2024/5/31,浙江省,56.2,59,11331,62.6,23185,10839
2024/6/1,浙江省,56.4,59.8,11614,63.4,22640,10077
2024/6/2,浙江省,56.3,60.5,11886,64.3,22052,9168
2024/6/3,浙江省,55.9,59.7,11375,63.9,22599,10075
2024/6/4,浙江省,55.9,59.4,10998,63.6,22909,10825
2024/6/5,浙江省,55.9,58.6,9362,62.2,19460,9056
2024/6/6,浙江省,56.5,59.7,11039,63.7,22944,10873
2024/6/7,浙江省,56.4,60.7,13266,64.8,25748,11336
2024/6/8,浙江省,56.3,61,14272,65.2,26014,10562
2024/6/9,浙江省,56.4,61,14338,64.7,24339,8907
2024/6/10,浙江省,57.8,61.2,14055,64,21755,6838
2024/6/11,浙江省,56.8,60.4,11923,64.1,21797,8904
2024/6/12,浙江省,56.4,59.8,11189,63.8,22519,10306
2024/6/13,浙江省,56.3,59.7,11364,63.9,23461,10971
2024/6/14,浙江省,56.2,59.6,11953,63.8,24114,10988
2024/6/15,浙江省,56.1,59.8,11820,63.9,23564,10597
2024/6/16,浙江省,56,59.7,11746,63.7,22544,9704
2024/6/17,浙江省,56.1,59.3,11240,63,22177,9904
2024/6/18,浙江省,56.1,59.1,11108,62.9,22949,10742
2024/6/19,浙江省,56.1,58.9,11040,62.7,22808,10694
2024/6/20,浙江省,56.2,58.8,10497,62.5,21776,10154
2024/6/21,浙江省,56.2,59.5,12104,63.5,23975,10668
2024/6/22,浙江省,55.9,59.4,11563,63.5,23144,10414
2024/6/23,浙江省,55.9,59.3,11261,63.1,21721,9397
2024/6/24,浙江省,55.7,58.4,11092,61.9,22136,10011
2024/6/25,浙江省,56,58.2,10719,61.5,22108,10402
2024/6/26,浙江省,56.1,58.6,11079,62.1,22584,10462
2024/6/27,浙江省,56.3,58.5,11089,61.9,22721,10607
2024/6/28,浙江省,56.1,59.4,12276,63.1,23764,10378
2024/6/29,浙江省,55.9,60,12559,64.1,24177,10391
2024/6/30,浙江省,55.9,60.2,12509,64.2,23100,9432
2024/7/1,浙江省,55.9,59.7,12510,63.4,23517,9781
2024/7/2,浙江省,55.7,59.4,12014,63.6,23632,10441
2024/7/3,浙江省,55.9,59.5,12177,63.7,24071,10704
2024/7/4,浙江省,56,59.6,12003,63.7,24011,10845
2024/7/5,浙江省,56,60.1,11091,64.2,21566,9163
2024/7/6,浙江省,55.9,59.9,12452,63.9,23831,10190
2024/7/7,浙江省,55.9,60.4,13159,64.3,23664,9374
2024/7/8,浙江省,55.7,59.6,12135,63.7,23254,9958
2024/7/9,浙江省,56,59.5,11905,63.6,23738,10646
